,0,1,2,3,4
27,-4.972999999999991,1.3712796972999999,-4.001000000197763e-07,-1.6218725429205227,0.0
28,-4.971999999999991,1.3712792971999999,-4.001000000197763e-07,-1.6218725429205227,0.0
29,-4.97099999999999,1.3712788970999998,-4.001000000197763e-07,-1.6218725429205227,0.0
30,-4.96999999999999,1.3712784969999998,-4.001000000197763e-07,-1.6218725429205227,8.989210695253824e-10
31,-4.96899999999999,1.3712780968999998,-4.000999997977317e-07,-1.6218725420204279,-8.989210695253824e-10
32,-4.967999999999989,1.3712776968,-4.001000000197763e-07,-1.6218725429205227,0.0
33,-4.966999999999989,1.3712772967,-4.001000000197763e-07,-1.6218725429205227,0.0
34,-4.965999999999989,1.3712768966,-4.001000000197763e-07,-1.6218725429205227,0.0
35,-4.964999999999988,1.3712764965,-4.001000000197763e-07,-1.6218725429205227,0.0
36,-4.963999999999988,1.3712760964,-4.001000000197763e-07,-1.6218725429205227,0.0
37,-4.962999999999988,1.3712756963,-4.001000000197763e-07,-1.6218725429205227,0.0
38,-4.961999999999987,1.3712752961999999,-4.001000000197763e-07,-1.6218725429205227,0.0
39,-4.960999999999987,1.3712748960999999,-4.001000000197763e-07,-1.6218725429205227,0.0
40,-4.959999999999987,1.3712744959999998,-4.001000000197763e-07,-1.6218725429205227,0.0
41,-4.958999999999986,1.3712740958999998,-4.001000000197763e-07,-1.6218725429205227,0.0
42,-4.957999999999986,1.3712736957999998,-4.001000000197763e-07,-1.6218725429205227,8.989210695253824e-10
43,-4.956999999999986,1.3712732956999998,-4.000999997977317e-07,-1.6218725420204279,-8.989210695253824e-10
44,-4.955999999999985,1.3712728956,-4.001000000197763e-07,-1.6218725429205227,0.0
45,-4.954999999999985,1.3712724955,-4.001000000197763e-07,-1.6218725429205227,0.0
46,-4.953999999999985,1.3712720954,-4.001000000197763e-07,-1.6218725429205227,0.0
47,-4.952999999999984,1.3712716953,-4.001000000197763e-07,-1.6218725429205227,0.0
48,-4.951999999999984,1.3712712952,-4.001000000197763e-07,-1.6218725429205227,0.0
49,-4.950999999999984,1.3712708950999999,-4.001000000197763e-07,-1.6218725429205227,0.0
50,-4.949999999999983,1.3712704949999999,-4.001000000197763e-07,-1.6218725429205227,0.0
51,-4.948999999999983,1.3712700948999998,-4.001000000197763e-07,-1.6218725429205227,0.0
52,-4.947999999999983,1.3712696947999998,-4.001000000197763e-07,-1.6218725429205227,0.0
53,-4.946999999999982,1.3712692946999998,-4.001000000197763e-07,-1.6218725429205227,8.989210695253824e-10
54,-4.945999999999982,1.3712688945999998,-4.000999997977317e-07,-1.6218725420204279,-8.989210695253824e-10
55,-4.944999999999982,1.3712684945,-4.001000000197763e-07,-1.6218725429205227,0.0
56,-4.943999999999981,1.3712680944,-4.001000000197763e-07,-1.6218725429205227,0.0
57,-4.942999999999981,1.3712676943,-4.001000000197763e-07,-1.6218725429205227,0.0
58,-4.941999999999981,1.3712672942,-4.001000000197763e-07,-1.6218725429205227,0.0
59,-4.94099999999998,1.3712668941,-4.001000000197763e-07,-1.6218725429205227,0.0
60,-4.93999999999998,1.371266494,-4.001000000197763e-07,-1.6218725429205227,0.0
61,-4.93899999999998,1.3712660938999999,-4.001000000197763e-07,-1.6218725429205227,0.0
62,-4.937999999999979,1.3712656937999999,-4.001000000197763e-07,-1.6218725429205227,0.0
63,-4.936999999999979,1.3712652936999998,-4.001000000197763e-07,-1.6218725429205227,0.0
64,-4.935999999999979,1.3712648935999998,-4.001000000197763e-07,-1.6218725429205227,8.989210695253824e-10
65,-4.934999999999978,1.3712644934999998,-4.000999997977317e-07,-1.6218725420204279,-8.989210695253824e-10
66,-4.933999999999978,1.3712640934,-4.001000000197763e-07,-1.6218725429205227,0.0
67,-4.932999999999978,1.3712636933,-4.001000000197763e-07,-1.6218725429205227,0.0
68,-4.931999999999977,1.3712632932,-4.001000000197763e-07,-1.6218725429205227,0.0
69,-4.930999999999977,1.3712628931,-4.001000000197763e-07,-1.6218725429205227,0.0
70,-4.929999999999977,1.371262493,-4.001000000197763e-07,-1.6218725429205227,0.0
71,-4.928999999999976,1.3712620929,-4.001000000197763e-07,-1.6218725429205227,0.0
72,-4.927999999999976,1.3712616927999999,-4.001000000197763e-07,-1.6218725429205227,0.0
73,-4.926999999999976,1.3712612926999999,-4.001000000197763e-07,-1.6218725429205227,0.0
74,-4.925999999999975,1.3712608925999998,-4.001000000197763e-07,-1.6218725429205227,0.0
75,-4.924999999999975,1.3712604924999998,-4.001000000197763e-07,-1.6218725429205227,0.0
76,-4.923999999999975,1.3712600923999998,-4.001000000197763e-07,-1.6218725429205227,8.989210695253824e-10
77,-4.922999999999974,1.3712596922999998,-4.000999997977317e-07,-1.6218725420204279,-8.989210695253824e-10
78,-4.921999999999974,1.3712592922,-4.001000000197763e-07,-1.6218725429205227,0.0
79,-4.920999999999974,1.3712588921,-4.001000000197763e-07,-1.6218725429205227,0.0
80,-4.919999999999973,1.371258492,-4.001000000197763e-07,-1.6218725429205227,0.0
81,-4.918999999999973,1.3712580919,-4.001000000197763e-07,-1.6218725429205227,0.0
82,-4.917999999999973,1.3712576918,-4.001000000197763e-07,-1.6218725429205227,0.0
83,-4.916999999999972,1.3712572916999999,-4.001000000197763e-07,-1.6218725429205227,0.0
84,-4.915999999999972,1.3712568915999999,-4.001000000197763e-07,-1.6218725429205227,0.0
85,-4.914999999999972,1.3712564914999998,-4.001000000197763e-07,-1.6218725429205227,0.0
86,-4.913999999999971,1.3712560913999998,-4.001000000197763e-07,-1.6218725429205227,0.0
87,-4.912999999999971,1.3712556912999998,-4.001000000197763e-07,-1.6218725429205227,8.989210695253824e-10
88,-4.911999999999971,1.3712552911999998,-4.000999997977317e-07,-1.6218725420204279,-8.989210695253824e-10
89,-4.91099999999997,1.3712548911,-4.001000000197763e-07,-1.6218725429205227,0.0
90,-4.90999999999997,1.371254491,-4.001000000197763e-07,-1.6218725429205227,0.0
91,-4.90899999999997,1.3712540909,-4.001000000197763e-07,-1.6218725429205227,0.0
92,-4.907999999999969,1.3712536908,-4.001000000197763e-07,-1.6218725429205227,0.0
93,-4.906999999999969,1.3712532907,-4.001000000197763e-07,-1.6218725429205227,0.0
94,-4.905999999999969,1.3712528905999999,-4.001000000197763e-07,-1.6218725429205227,0.0
95,-4.904999999999968,1.3712524904999999,-4.001000000197763e-07,-1.6218725429205227,0.0
96,-4.903999999999968,1.3712520903999998,-4.001000000197763e-07,-1.6218725429205227,0.0
97,-4.902999999999968,1.3712516902999998,-4.001000000197763e-07,-1.6218725429205227,0.0
98,-4.901999999999967,1.3712512901999998,-4.001000000197763e-07,-1.6218725429205227,8.989210695253824e-10
99,-4.900999999999967,1.3712508900999998,-4.000999997977317e-07,-1.6218725420204279,-8.989210695253824e-10
100,-4.899999999999967,1.37125049,-4.001000000197763e-07,-1.6218725429205227,0.0
101,-4.898999999999966,1.3712500899,-4.001000000197763e-07,-1.6218725429205227,0.0
102,-4.897999999999966,1.3712496898,-4.001000000197763e-07,-1.6218725429205227,0.0
103,-4.896999999999966,1.3712492897,-4.001000000197763e-07,-1.6218725429205227,0.0
104,-4.895999999999965,1.3712488896,-4.001000000197763e-07,-1.6218725429205227,0.0
105,-4.894999999999965,1.3712484895,-4.001000000197763e-07,-1.6218725429205227,0.0
106,-4.893999999999965,1.3712480893999999,-4.001000000197763e-07,-1.6218725429205227,0.0
107,-4.892999999999964,1.3712476892999999,-4.001000000197763e-07,-1.6218725429205227,0.0
108,-4.891999999999964,1.3712472891999998,-4.001000000197763e-07,-1.6218725429205227,0.0
109,-4.890999999999964,1.3712468890999998,-4.001000000197763e-07,-1.6218725429205227,0.0
110,-4.889999999999963,1.3712464889999998,-4.001000000197763e-07,-1.6218725429205227,8.989210695253824e-10
111,-4.888999999999963,1.3712460888999998,-4.000999997977317e-07,-1.6218725420204279,-8.989210695253824e-10
112,-4.887999999999963,1.3712456888,-4.001000000197763e-07,-1.6218725429205227,0.0
113,-4.886999999999962,1.3712452887,-4.001000000197763e-07,-1.6218725429205227,0.0
114,-4.885999999999962,1.3712448886,-4.001000000197763e-07,-1.6218725429205227,0.0
115,-4.884999999999962,1.3712444885,-4.001000000197763e-07,-1.6218725429205227,0.0
116,-4.883999999999961,1.3712440884,-4.001000000197763e-07,-1.6218725429205227,0.0
117,-4.882999999999961,1.3712436882999999,-4.001000000197763e-07,-1.6218725429205227,0.0
118,-4.881999999999961,1.3712432881999999,-4.001000000197763e-07,-1.6218725429205227,0.0
119,-4.88099999999996,1.3712428880999998,-4.001000000197763e-07,-1.6218725429205227,0.0
120,-4.87999999999996,1.3712424879999998,-4.001000000197763e-07,-1.6218725429205227,0.0
121,-4.87899999999996,1.3712420878999998,-4.001000000197763e-07,-1.6218725429205227,8.989210695253824e-10
122,-4.877999999999959,1.3712416877999998,-4.000999997977317e-07,-1.6218725420204279,-8.989210695253824e-10
123,-4.876999999999959,1.3712412877,-4.001000000197763e-07,-1.6218725429205227,0.0
124,-4.875999999999959,1.3712408876,-4.001000000197763e-07,-1.6218725429205227,0.0
125,-4.874999999999958,1.3712404875,-4.001000000197763e-07,-1.6218725429205227,0.0
126,-4.873999999999958,1.3712400874,-4.001000000197763e-07,-1.6218725429205227,0.0
127,-4.872999999999958,1.3712396873,-4.001000000197763e-07,-1.6218725429205227,0.0
128,-4.871999999999957,1.3712392871999999,-4.001000000197763e-07,-1.6218725429205227,0.0
129,-4.870999999999957,1.3712388870999999,-4.001000000197763e-07,-1.6218725429205227,0.0
130,-4.869999999999957,1.3712384869999998,-4.001000000197763e-07,-1.6218725429205227,0.0
131,-4.868999999999956,1.3712380868999998,-4.001000000197763e-07,-1.6218725429205227,0.0
132,-4.867999999999956,1.3712376867999998,-4.001000000197763e-07,-1.6218725429205227,8.989210695253824e-10
133,-4.866999999999956,1.3712372866999998,-4.000999997977317e-07,-1.6218725420204279,-8.989210695253824e-10
134,-4.865999999999955,1.3712368866,-4.001000000197763e-07,-1.6218725429205227,0.0
135,-4.864999999999955,1.3712364865,-4.001000000197763e-07,-1.6218725429205227,0.0
136,-4.863999999999955,1.3712360864,-4.001000000197763e-07,-1.6218725429205227,0.0
137,-4.862999999999954,1.3712356863,-4.001000000197763e-07,-1.6218725429205227,0.0
138,-4.861999999999954,1.3712352862,-4.001000000197763e-07,-1.6218725429205227,0.0
139,-4.860999999999954,1.3712348860999999,-4.001000000197763e-07,-1.6218725429205227,0.0
140,-4.859999999999953,1.3712344859999999,-4.001000000197763e-07,-1.6218725429205227,0.0
141,-4.858999999999953,1.3712340858999998,-4.001000000197763e-07,-1.6218725429205227,0.0
142,-4.857999999999953,1.3712336857999998,-4.001000000197763e-07,-1.6218725429205227,0.0
143,-4.856999999999952,1.3712332856999998,-4.001000000197763e-07,-1.6218725429205227,8.989210695253824e-10
144,-4.855999999999952,1.3712328855999998,-4.000999997977317e-07,-1.6218725420204279,-8.989210695253824e-10
145,-4.854999999999952,1.3712324855,-4.001000000197763e-07,-1.6218725429205227,0.0
146,-4.853999999999951,1.3712320854,-4.001000000197763e-07,-1.6218725429205227,0.0
147,-4.852999999999951,1.3712316853,-4.001000000197763e-07,-1.6218725429205227,0.0
148,-4.851999999999951,1.3712312852,-4.001000000197763e-07,-1.6218725429205227,0.0
149,-4.85099999999995,1.3712308851,-4.001000000197763e-07,-1.6218725429205227,0.0
150,-4.84999999999995,1.3712304849999999,-4.001000000197763e-07,-1.6218725429205227,0.0
151,-4.84899999999995,1.3712300848999999,-4.001000000197763e-07,-1.6218725429205227,0.0
152,-4.847999999999949,1.3712296847999998,-4.001000000197763e-07,-1.6218725429205227,0.0
153,-4.846999999999949,1.3712292846999998,-4.001000000197763e-07,-1.6218725429205227,0.0
154,-4.845999999999949,1.3712288845999998,-4.001000000197763e-07,-1.6218725429205227,0.0
155,-4.844999999999948,1.3712284844999998,-4.001000000197763e-07,-1.6218725429205227,8.989210695253824e-10
156,-4.843999999999948,1.3712280843999998,-4.000999997977317e-07,-1.6218725420204279,-8.989210695253824e-10
157,-4.842999999999948,1.3712276843,-4.001000000197763e-07,-1.6218725429205227,0.0
158,-4.841999999999947,1.3712272842,-4.001000000197763e-07,-1.6218725429205227,0.0
159,-4.840999999999947,1.3712268841,-4.001000000197763e-07,-1.6218725429205227,0.0
160,-4.839999999999947,1.371226484,-4.001000000197763e-07,-1.6218725429205227,0.0
161,-4.838999999999946,1.3712260839,-4.001000000197763e-07,-1.6218725429205227,0.0
162,-4.837999999999946,1.3712256837999999,-4.001000000197763e-07,-1.6218725429205227,0.0
163,-4.836999999999946,1.3712252836999999,-4.001000000197763e-07,-1.6218725429205227,0.0
164,-4.835999999999945,1.3712248835999998,-4.001000000197763e-07,-1.6218725429205227,0.0
165,-4.834999999999945,1.3712244834999998,-4.001000000197763e-07,-1.6218725429205227,0.0
166,-4.833999999999945,1.3712240833999998,-4.001000000197763e-07,-1.6218725429205227,8.989210695253824e-10
167,-4.832999999999944,1.3712236832999998,-4.000999997977317e-07,-1.6218725420204279,-8.989210695253824e-10
168,-4.831999999999944,1.3712232832,-4.001000000197763e-07,-1.6218725429205227,0.0
169,-4.830999999999944,1.3712228831,-4.001000000197763e-07,-1.6218725429205227,0.0
170,-4.829999999999943,1.371222483,-4.001000000197763e-07,-1.6218725429205227,0.0
171,-4.828999999999943,1.3712220829,-4.001000000197763e-07,-1.6218725429205227,0.0
172,-4.827999999999943,1.3712216828,-4.001000000197763e-07,-1.6218725429205227,0.0
173,-4.826999999999942,1.3712212826999999,-4.001000000197763e-07,-1.6218725429205227,0.0
174,-4.825999999999942,1.3712208825999999,-4.001000000197763e-07,-1.6218725429205227,0.0
175,-4.824999999999942,1.3712204824999998,-4.001000000197763e-07,-1.6218725429205227,0.0
176,-4.823999999999941,1.3712200823999998,-4.001000000197763e-07,-1.6218725429205227,0.0
177,-4.822999999999941,1.3712196822999998,-4.001000000197763e-07,-1.6218725429205227,8.989210695253824e-10
178,-4.821999999999941,1.3712192821999998,-4.000999997977317e-07,-1.6218725420204279,-8.989210695253824e-10
179,-4.82099999999994,1.3712188821,-4.001000000197763e-07,-1.6218725429205227,0.0
180,-4.81999999999994,1.371218482,-4.001000000197763e-07,-1.6218725429205227,0.0
181,-4.8189999999999396,1.3712180819,-4.001000000197763e-07,-1.6218725429205227,0.0
182,-4.817999999999939,1.3712176818,-4.001000000197763e-07,-1.6218725429205227,0.0
183,-4.816999999999939,1.3712172817,-4.001000000197763e-07,-1.6218725429205227,0.0
184,-4.8159999999999386,1.3712168815999999,-4.001000000197763e-07,-1.6218725429205227,0.0
185,-4.814999999999938,1.3712164814999999,-4.001000000197763e-07,-1.6218725429205227,0.0
186,-4.813999999999938,1.3712160813999998,-4.001000000197763e-07,-1.6218725429205227,0.0
187,-4.8129999999999376,1.3712156812999998,-4.001000000197763e-07,-1.6218725429205227,0.0
188,-4.811999999999937,1.3712152811999998,-4.001000000197763e-07,-1.6218725429205227,0.0
189,-4.810999999999937,1.3712148810999998,-4.001000000197763e-07,-1.6218725429205227,8.989210695253824e-10
190,-4.8099999999999365,1.3712144809999998,-4.000999997977317e-07,-1.6218725420204279,-8.989210695253824e-10
191,-4.808999999999936,1.3712140809,-4.001000000197763e-07,-1.6218725429205227,0.0
192,-4.807999999999936,1.3712136808,-4.001000000197763e-07,-1.6218725429205227,0.0
193,-4.8069999999999355,1.3712132807,-4.001000000197763e-07,-1.6218725429205227,0.0
194,-4.805999999999935,1.3712128806,-4.001000000197763e-07,-1.6218725429205227,0.0
195,-4.804999999999935,1.3712124804999999,-4.001000000197763e-07,-1.6218725429205227,0.0
196,-4.8039999999999345,1.3712120803999999,-4.001000000197763e-07,-1.6218725429205227,0.0
197,-4.802999999999934,1.3712116802999998,-4.001000000197763e-07,-1.6218725429205227,0.0
198,-4.801999999999934,1.3712112801999998,-4.001000000197763e-07,-1.6218725429205227,0.0
199,-4.8009999999999335,1.3712108800999998,-4.001000000197763e-07,-1.6218725429205227,0.0
200,-4.799999999999933,1.3712104799999998,-4.001000000197763e-07,-1.6218725429205227,8.989210695253824e-10
201,-4.798999999999933,1.3712100798999998,-4.000999997977317e-07,-1.6218725420204279,-8.989210695253824e-10
202,-4.7979999999999325,1.3712096798,-4.001000000197763e-07,-1.6218725429205227,0.0
203,-4.796999999999932,1.3712092797,-4.001000000197763e-07,-1.6218725429205227,0.0
204,-4.795999999999932,1.3712088796,-4.001000000197763e-07,-1.6218725429205227,0.0
205,-4.7949999999999315,1.3712084795,-4.001000000197763e-07,-1.6218725429205227,0.0
206,-4.793999999999931,1.3712080794,-4.001000000197763e-07,-1.6218725429205227,0.0
207,-4.792999999999931,1.3712076792999999,-4.001000000197763e-07,-1.6218725429205227,0.0
208,-4.7919999999999305,1.3712072791999999,-4.001000000197763e-07,-1.6218725429205227,0.0
209,-4.79099999999993,1.3712068790999998,-4.001000000197763e-07,-1.6218725429205227,0.0
210,-4.78999999999993,1.3712064789999998,-4.001000000197763e-07,-1.6218725429205227,0.0
211,-4.7889999999999295,1.3712060788999998,-4.001000000197763e-07,-1.6218725429205227,8.989210695253824e-10
212,-4.787999999999929,1.3712056787999998,-4.000999997977317e-07,-1.6218725420204279,-8.989210695253824e-10
213,-4.786999999999929,1.3712052787,-4.001000000197763e-07,-1.6218725429205227,0.0
214,-4.7859999999999285,1.3712048786,-4.001000000197763e-07,-1.6218725429205227,0.0
215,-4.784999999999928,1.3712044785,-4.001000000197763e-07,-1.6218725429205227,0.0
216,-4.783999999999928,1.3712040784,-4.001000000197763e-07,-1.6218725429205227,0.0
217,-4.7829999999999275,1.3712036783,-4.001000000197763e-07,-1.6218725429205227,0.0
218,-4.781999999999927,1.3712032781999999,-4.001000000197763e-07,-1.6218725429205227,0.0
219,-4.780999999999927,1.3712028780999999,-4.001000000197763e-07,-1.6218725429205227,0.0
220,-4.7799999999999265,1.3712024779999998,-4.001000000197763e-07,-1.6218725429205227,0.0
221,-4.778999999999926,1.3712020778999998,-4.001000000197763e-07,-1.6218725429205227,0.0
222,-4.777999999999926,1.3712016777999998,-4.001000000197763e-07,-1.6218725429205227,0.0
223,-4.7769999999999255,1.3712012776999998,-4.001000000197763e-07,-1.6218725429205227,8.989210695253824e-10
224,-4.775999999999925,1.3712008775999998,-4.000999997977317e-07,-1.6218725420204279,-8.989210695253824e-10
225,-4.774999999999925,1.3712004775,-4.001000000197763e-07,-1.6218725429205227,0.0
226,-4.7739999999999245,1.3712000774,-4.001000000197763e-07,-1.6218725429205227,0.0
227,-4.772999999999924,1.3711996773,-4.001000000197763e-07,-1.6218725429205227,0.0
228,-4.771999999999924,1.3711992772,-4.001000000197763e-07,-1.6218725429205227,0.0
229,-4.7709999999999235,1.3711988770999999,-4.001000000197763e-07,-1.6218725429205227,0.0
230,-4.769999999999923,1.3711984769999999,-4.001000000197763e-07,-1.6218725429205227,0.0
231,-4.768999999999923,1.3711980768999998,-4.001000000197763e-07,-1.6218725429205227,0.0
232,-4.7679999999999225,1.3711976767999998,-4.001000000197763e-07,-1.6218725429205227,0.0
233,-4.766999999999922,1.3711972766999998,-4.001000000197763e-07,-1.6218725429205227,0.0
234,-4.765999999999922,1.3711968765999998,-4.001000000197763e-07,-1.6218725429205227,8.989210695253824e-10
235,-4.7649999999999215,1.3711964764999998,-4.000999997977317e-07,-1.6218725420204279,-8.989210695253824e-10
236,-4.763999999999921,1.3711960764,-4.001000000197763e-07,-1.6218725429205227,0.0
237,-4.762999999999921,1.3711956763,-4.001000000197763e-07,-1.6218725429205227,0.0
238,-4.7619999999999205,1.3711952762,-4.001000000197763e-07,-1.6218725429205227,0.0
239,-4.76099999999992,1.3711948761,-4.001000000197763e-07,-1.6218725429205227,0.0
240,-4.75999999999992,1.3711944759999999,-4.001000000197763e-07,-1.6218725429205227,0.0
241,-4.7589999999999195,1.3711940758999999,-4.001000000197763e-07,-1.6218725429205227,0.0
242,-4.757999999999919,1.3711936757999998,-4.001000000197763e-07,-1.6218725429205227,0.0
243,-4.756999999999919,1.3711932756999998,-4.001000000197763e-07,-1.6218725429205227,0.0
244,-4.7559999999999185,1.3711928755999998,-4.001000000197763e-07,-1.6218725429205227,0.0
245,-4.754999999999918,1.3711924754999998,-4.001000000197763e-07,-1.6218725429205227,8.989210695253824e-10
246,-4.753999999999918,1.3711920753999998,-4.000999997977317e-07,-1.6218725420204279,-8.989210695253824e-10
247,-4.7529999999999175,1.3711916753,-4.001000000197763e-07,-1.6218725429205227,0.0
248,-4.751999999999917,1.3711912752,-4.001000000197763e-07,-1.6218725429205227,0.0
249,-4.750999999999917,1.3711908751,-4.001000000197763e-07,-1.6218725429205227,0.0
250,-4.7499999999999165,1.371190475,-4.001000000197763e-07,-1.6218725429205227,0.0
251,-4.748999999999916,1.3711900748999999,-4.001000000197763e-07,-1.6218725429205227,0.0
252,-4.747999999999916,1.3711896747999999,-4.001000000197763e-07,-1.6218725429205227,0.0
253,-4.7469999999999155,1.3711892746999998,-4.001000000197763e-07,-1.6218725429205227,0.0
254,-4.745999999999915,1.3711888745999998,-4.001000000197763e-07,-1.6218725429205227,0.0
255,-4.744999999999915,1.3711884744999998,-4.001000000197763e-07,-1.6218725429205227,0.0
256,-4.7439999999999145,1.3711880743999998,-4.001000000197763e-07,-1.6218725429205227,8.989210695253824e-10
257,-4.742999999999914,1.3711876742999998,-4.000999997977317e-07,-1.6218725420204279,-8.989210695253824e-10
258,-4.741999999999914,1.3711872742,-4.001000000197763e-07,-1.6218725429205227,0.0
259,-4.7409999999999135,1.3711868741,-4.001000000197763e-07,-1.6218725429205227,0.0
260,-4.739999999999913,1.371186474,-4.001000000197763e-07,-1.6218725429205227,0.0
261,-4.738999999999913,1.3711860739,-4.001000000197763e-07,-1.6218725429205227,0.0
262,-4.7379999999999125,1.3711856738,-4.001000000197763e-07,-1.6218725429205227,0.0
263,-4.736999999999912,1.3711852736999999,-4.001000000197763e-07,-1.6218725429205227,0.0
264,-4.735999999999912,1.3711848735999999,-4.001000000197763e-07,-1.6218725429205227,0.0
265,-4.7349999999999115,1.3711844734999998,-4.001000000197763e-07,-1.6218725429205227,0.0
266,-4.733999999999911,1.3711840733999998,-4.001000000197763e-07,-1.6218725429205227,0.0
267,-4.732999999999911,1.3711836732999998,-4.001000000197763e-07,-1.6218725429205227,0.0
268,-4.7319999999999105,1.3711832731999998,-4.001000000197763e-07,-1.6218725429205227,8.989210695253824e-10
269,-4.73099999999991,1.3711828730999998,-4.000999997977317e-07,-1.6218725420204279,-8.989210695253824e-10
270,-4.72999999999991,1.371182473,-4.001000000197763e-07,-1.6218725429205227,0.0
271,-4.7289999999999095,1.3711820729,-4.001000000197763e-07,-1.6218725429205227,0.0
272,-4.727999999999909,1.3711816728,-4.001000000197763e-07,-1.6218725429205227,0.0
273,-4.726999999999909,1.3711812727,-4.001000000197763e-07,-1.6218725429205227,0.0
274,-4.7259999999999085,1.3711808725999999,-4.001000000197763e-07,-1.6218725429205227,0.0
275,-4.724999999999908,1.3711804724999999,-4.001000000197763e-07,-1.6218725429205227,0.0
276,-4.723999999999908,1.3711800723999998,-4.001000000197763e-07,-1.6218725429205227,0.0
277,-4.7229999999999075,1.3711796722999998,-4.001000000197763e-07,-1.6218725429205227,0.0
278,-4.721999999999907,1.3711792721999998,-4.001000000197763e-07,-1.6218725429205227,0.0
279,-4.720999999999907,1.3711788720999998,-4.001000000197763e-07,-1.6218725429205227,8.989210695253824e-10
280,-4.7199999999999065,1.3711784719999998,-4.000999997977317e-07,-1.6218725420204279,-8.989210695253824e-10
281,-4.718999999999906,1.3711780719,-4.001000000197763e-07,-1.6218725429205227,0.0
282,-4.717999999999906,1.3711776718,-4.001000000197763e-07,-1.6218725429205227,0.0
283,-4.7169999999999055,1.3711772717,-4.001000000197763e-07,-1.6218725429205227,0.0
284,-4.715999999999905,1.3711768716,-4.001000000197763e-07,-1.6218725429205227,0.0
285,-4.714999999999905,1.3711764714999999,-4.001000000197763e-07,-1.6218725429205227,0.0
286,-4.7139999999999045,1.3711760713999999,-4.001000000197763e-07,-1.6218725429205227,0.0
287,-4.712999999999904,1.3711756712999998,-4.001000000197763e-07,-1.6218725429205227,0.0
288,-4.711999999999904,1.3711752711999998,-4.001000000197763e-07,-1.6218725429205227,0.0
289,-4.7109999999999035,1.3711748710999998,-4.001000000197763e-07,-1.6218725429205227,0.0
290,-4.709999999999903,1.3711744709999998,-4.001000000197763e-07,-1.6218725429205227,8.989210695253824e-10
291,-4.708999999999903,1.3711740708999998,-4.000999997977317e-07,-1.6218725420204279,-8.989210695253824e-10
292,-4.7079999999999025,1.3711736708,-4.001000000197763e-07,-1.6218725429205227,0.0
293,-4.706999999999902,1.3711732707,-4.001000000197763e-07,-1.6218725429205227,0.0
294,-4.705999999999902,1.3711728706,-4.001000000197763e-07,-1.6218725429205227,0.0
295,-4.7049999999999015,1.3711724705,-4.001000000197763e-07,-1.6218725429205227,0.0
296,-4.703999999999901,1.3711720703999999,-4.001000000197763e-07,-1.6218725429205227,0.0
297,-4.702999999999901,1.3711716702999999,-4.001000000197763e-07,-1.6218725429205227,0.0
298,-4.7019999999999005,1.3711712701999998,-4.001000000197763e-07,-1.6218725429205227,0.0
299,-4.7009999999999,1.3711708700999998,-4.001000000197763e-07,-1.6218725429205227,0.0
